Saving_id,CIF,CurrentSavingBalance,SavingProductSubcribed,ApplicationDate,UpdateDate
13616,2609,5426896422,Tiền gửi tương lai,2022-12-26,2023-03-04
13607,2609,5444477916,Tiết kiệm Trung Niên Tích Lộc,2022-12-26,2023-05-05
13606,2609,5466578630,Tiết kiệm Tích Tài,2022-12-26,2023-05-15
13602,2609,5447628868,Tiền gửi tương lai,2022-12-26,2023-07-12
13605,2609,5429493219,Tiết kiệm Đại Phát,2022-12-26,2023-07-21
13617,2609,5386594891,Tiết kiệm Tích Tài,2022-12-26,2023-12-10
13614,2609,5376428267,Tiền gửi tương lai,2022-12-26,2023-12-19
13609,2609,5440970647,Tiết kiệm Trung Niên Tích Lộc,2022-12-26,2024-02-05
13603,2609,5490703013,Tiết kiệm Đại Phát,2022-12-26,2024-02-16
13612,2609,5401222456,Tiết kiệm Đại Phát,2022-12-26,2024-03-18
13615,2609,5400602715,Tiết kiệm Tích Tài,2022-12-26,2024-03-18
13611,2609,5383805959,Tiết kiệm truyền thống,2022-12-26,2024-03-27
13613,2609,5362840308,Tiết kiệm Trung Niên Tích Lộc,2022-12-26,2024-04-08
13608,2609,5421505727,Tiết kiệm truyền thống,2022-12-26,2024-04-23
13601,2609,5412489630,Tiết kiệm Đại Phát,2022-12-26,2024-05-14
13618,2611,9087002829,Tiết kiệm truyền thống,2003-03-12,2012-11-25
13619,2614,1259587982,Tiền gửi tương lai,2007-07-24,2010-08-07
13626,2614,1245883366,Tiết kiệm Trung Niên Tích Lộc,2007-07-24,2012-05-21
13628,2614,1194895287,Tiết kiệm Trung Niên Tích Lộc,2007-07-24,2013-10-09
13625,2614,1271839585,Tiết kiệm Tích Tài,2007-07-24,2015-11-21
13621,2614,1245328120,Tiền gửi tương lai,2007-07-24,2016-09-22
13620,2614,1272097091,Tiết kiệm Trung Niên Tích Lộc,2007-07-24,2019-06-02
13622,2614,1288672444,Tiết kiệm truyền thống,2007-07-24,2021-05-18
13627,2614,1229581921,Tiền gửi tương lai,2007-07-24,2022-03-22
13624,2614,1251305939,Tiết kiệm truyền thống,2007-07-24,2022-08-16
13623,2614,1268852916,Tiền gửi tương lai,2007-07-24,2023-02-10
13630,2617,94964373,Tiền gửi tương lai,2007-09-26,2009-10-30
13629,2617,70643134,Tiết kiệm Trung Niên Tích Lộc,2007-09-26,2013-11-16
13648,2620,9349248225,Tiết kiệm truyền thống,2003-10-03,2003-10-11
13637,2620,9525571561,Tiết kiệm Trung Niên Tích Lộc,2003-10-03,2004-05-30
13645,2620,9375772217,Tiền gửi tương lai,2003-10-03,2004-10-23
13649,2620,9375406522,Tiết kiệm truyền thống,2003-10-03,2006-09-27
13635,2620,9523772845,Tiết kiệm truyền thống,2003-10-03,2008-07-10
13631,2620,9412899614,Tiền gửi tương lai,2003-10-03,2009-01-26
13640,2620,9527709526,Tiền gửi tương lai,2003-10-03,2009-07-25
13643,2620,9434091368,Tiết kiệm Tích Tài,2003-10-03,2009-09-27
13650,2620,9405777349,Tiền gửi tương lai,2003-10-03,2010-07-15
13639,2620,9548867703,Tiết kiệm Đại Phát,2003-10-03,2011-02-06
13644,2620,9397101089,Tiết kiệm Tích Tài,2003-10-03,2013-10-09
13642,2620,9451866246,Tiền gửi tương lai,2003-10-03,2016-08-04
13634,2620,9492880826,Tiền gửi tương lai,2003-10-03,2016-09-15
13646,2620,9391740354,Tiết kiệm Đại Phát,2003-10-03,2017-12-29
13647,2620,9374903428,Tiết kiệm Đại Phát,2003-10-03,2018-01-20
13632,2620,9434511971,Tiết kiệm Tích Tài,2003-10-03,2019-02-21
13641,2620,9484715018,Tiền gửi tương lai,2003-10-03,2020-01-18
13638,2620,9499499874,Tiết kiệm Trung Niên Tích Lộc,2003-10-03,2022-02-06
13633,2620,9463973295,Tiết kiệm Trung Niên Tích Lộc,2003-10-03,2022-03-10
13636,2620,9536900558,Tiết kiệm truyền thống,2003-10-03,2022-11-13
13658,2623,6067600332,Tiết kiệm Trung Niên Tích Lộc,2000-09-17,2000-11-16
13659,2623,6113291421,Tiền gửi tương lai,2000-09-17,2002-04-22
13656,2623,6003548317,Tiết kiệm Trung Niên Tích Lộc,2000-09-17,2003-11-14
13655,2623,5964532568,Tiết kiệm Trung Niên Tích Lộc,2000-09-17,2004-08-08
13662,2623,6117786626,Tiết kiệm Trung Niên Tích Lộc,2000-09-17,2008-03-23
13660,2623,6085928821,Tiết kiệm truyền thống,2000-09-17,2011-12-18
13654,2623,6003158806,Tiết kiệm truyền thống,2000-09-17,2012-02-09
13651,2623,6064910547,Tiết kiệm truyền thống,2000-09-17,2016-07-11
13657,2623,6050322228,Tiết kiệm Tích Tài,2000-09-17,2016-09-19
13653,2623,6013958913,Tiết kiệm Đại Phát,2000-09-17,2019-02-22
13652,2623,6054011645,Tiết kiệm Đại Phát,2000-09-17,2020-04-29
13661,2623,6107740438,Tiết kiệm Trung Niên Tích Lộc,2000-09-17,2023-06-16
13666,2624,121590625,Tiền gửi tương lai,2003-07-04,2007-05-08
13665,2624,137993067,Tiền gửi tương lai,2003-07-04,2011-06-13
13667,2624,131739674,Tiết kiệm truyền thống,2003-07-04,2021-03-01
13664,2624,118150849,Tiết kiệm Đại Phát,2003-07-04,2022-03-22
13663,2624,82880363,Tiết kiệm Trung Niên Tích Lộc,2003-07-04,2022-10-14
13669,2626,6410269507,Tiết kiệm Trung Niên Tích Lộc,2011-05-22,2013-12-22
13670,2626,6394364834,Tiền gửi tương lai,2011-05-22,2014-09-17
13677,2626,6384776733,Tiết kiệm Tích Tài,2011-05-22,2016-03-08
13675,2626,6318888565,Tiết kiệm Tích Tài,2011-05-22,2017-03-04
13674,2626,6308001147,Tiền gửi tương lai,2011-05-22,2018-06-29
13680,2626,6297296812,Tiết kiệm Tích Tài,2011-05-22,2018-10-23
13672,2626,6351638333,Tiết kiệm Tích Tài,2011-05-22,2019-07-27
13668,2626,6383052458,Tiết kiệm Trung Niên Tích Lộc,2011-05-22,2019-09-15
13679,2626,6330254731,Tiết kiệm Trung Niên Tích Lộc,2011-05-22,2019-11-11
13673,2626,6323339597,Tiền gửi tương lai,2011-05-22,2022-05-04
13678,2626,6356297163,Tiết kiệm Trung Niên Tích Lộc,2011-05-22,2022-06-11
13671,2626,6378364055,Tiền gửi tương lai,2011-05-22,2022-07-08
13676,2626,6358564171,Tiết kiệm Trung Niên Tích Lộc,2011-05-22,2023-08-18
13681,2626,6282995797,Tiết kiệm Trung Niên Tích Lộc,2011-05-22,2023-10-10
13686,2630,3743520957,Tiết kiệm Tích Tài,2024-01-25,2024-02-09
13682,2630,3826808766,Tiết kiệm Trung Niên Tích Lộc,2024-01-25,2024-02-29
13684,2630,3803163555,Tiết kiệm Đại Phát,2024-01-25,2024-03-01
13689,2630,3816509119,Tiết kiệm Tích Tài,2024-01-25,2024-03-02
13685,2630,3772839801,Tiết kiệm Tích Tài,2024-01-25,2024-03-25
13683,2630,3837646188,Tiết kiệm truyền thống,2024-01-25,2024-03-26
13687,2630,3759765253,Tiết kiệm truyền thống,2024-01-25,2024-04-22
13688,2630,3771888109,Tiết kiệm truyền thống,2024-01-25,2024-05-26
13697,2631,7078499500,Tiết kiệm Đại Phát,2021-12-09,2022-03-29
13696,2631,7097969783,Tiết kiệm Trung Niên Tích Lộc,2021-12-09,2022-04-17
13701,2631,7016505418,Tiết kiệm Tích Tài,2021-12-09,2022-07-18
13695,2631,7073432624,Tiết kiệm Tích Tài,2021-12-09,2022-08-13
13692,2631,7072587424,Tiền gửi tương lai,2021-12-09,2023-01-29
13700,2631,7027024469,Tiết kiệm Đại Phát,2021-12-09,2023-04-21
13693,2631,7046260067,Tiết kiệm Trung Niên Tích Lộc,2021-12-09,2023-05-08
13691,2631,7098301817,Tiết kiệm truyền thống,2021-12-09,2023-06-07
13699,2631,7062316868,Tiết kiệm Trung Niên Tích Lộc,2021-12-09,2023-08-27
13702,2631,6976580053,Tiết kiệm Trung Niên Tích Lộc,2021-12-09,2023-09-08
13690,2631,7146885828,Tiết kiệm truyền thống,2021-12-09,2023-10-08
13698,2631,7046677016,Tiết kiệm Trung Niên Tích Lộc,2021-12-09,2023-11-05
13694,2631,7062317121,Tiền gửi tương lai,2021-12-09,2023-12-09
13703,2632,4522146007,Tiền gửi tương lai,2014-12-09,2017-01-20
13706,2632,4525757961,Tiết kiệm Tích Tài,2014-12-09,2017-01-22
13707,2632,4557304278,Tiền gửi tương lai,2014-12-09,2017-05-01
13711,2632,4553747201,Tiền gửi tương lai,2014-12-09,2018-02-18
13708,2632,4539296221,Tiền gửi tương lai,2014-12-09,2018-09-13
13709,2632,4499653887,Tiền gửi tương lai,2014-12-09,2018-09-18
13710,2632,4537203705,Tiết kiệm truyền thống,2014-12-09,2020-04-13
13705,2632,4549941453,Tiết kiệm Đại Phát,2014-12-09,2021-06-18
13704,2632,4562593703,Tiết kiệm Trung Niên Tích Lộc,2014-12-09,2022-07-09
13720,2633,4450734799,Tiết kiệm Trung Niên Tích Lộc,2016-03-28,2016-09-26
13719,2633,4425054845,Tiết kiệm Trung Niên Tích Lộc,2016-03-28,2017-06-27
13716,2633,4538912240,Tiền gửi tương lai,2016-03-28,2017-08-07
13725,2633,4329506679,Tiết kiệm Trung Niên Tích Lộc,2016-03-28,2017-09-05
13723,2633,4346019382,Tiết kiệm Trung Niên Tích Lộc,2016-03-28,2018-05-31
13717,2633,4496859822,Tiết kiệm truyền thống,2016-03-28,2018-09-18
13715,2633,4520963018,Tiền gửi tương lai,2016-03-28,2018-10-06
13718,2633,4461819184,Tiết kiệm Đại Phát,2016-03-28,2018-10-13
13712,2633,4497491185,Tiết kiệm Trung Niên Tích Lộc,2016-03-28,2019-01-01
13714,2633,4490098249,Tiết kiệm Đại Phát,2016-03-28,2020-08-12
13721,2633,4403937593,Tiết kiệm Tích Tài,2016-03-28,2021-03-06
13724,2633,4311706572,Tiền gửi tương lai,2016-03-28,2022-02-25
13722,2633,4391923525,Tiết kiệm truyền thống,2016-03-28,2024-03-02
13713,2633,4527841520,Tiết kiệm Trung Niên Tích Lộc,2016-03-28,2024-05-04
13736,2640,6321696865,Tiết kiệm Trung Niên Tích Lộc,2018-12-13,2019-10-13
13728,2640,6388625975,Tiết kiệm Trung Niên Tích Lộc,2018-12-13,2020-07-15
13727,2640,6432916138,Tiết kiệm Đại Phát,2018-12-13,2020-09-13
13731,2640,6332958891,Tiết kiệm truyền thống,2018-12-13,2021-07-24
13726,2640,6421709590,Tiết kiệm Trung Niên Tích Lộc,2018-12-13,2021-08-06
13729,2640,6413865013,Tiết kiệm Tích Tài,2018-12-13,2021-08-07
13735,2640,6337054432,Tiết kiệm Trung Niên Tích Lộc,2018-12-13,2021-10-11
13737,2640,6278956033,Tiết kiệm Đại Phát,2018-12-13,2022-02-10
13738,2640,6261373202,Tiết kiệm Trung Niên Tích Lộc,2018-12-13,2022-07-21
13734,2640,6384750105,Tiền gửi tương lai,2018-12-13,2022-10-13
13732,2640,6308835756,Tiết kiệm Đại Phát,2018-12-13,2023-06-19
13733,2640,6351169148,Tiền gửi tương lai,2018-12-13,2024-04-20
13730,2640,6377677514,Tiền gửi tương lai,2018-12-13,2024-05-12
13743,2644,7541759283,Tiết kiệm Tích Tài,2018-03-31,2018-04-20
13753,2644,7707308933,Tiết kiệm Đại Phát,2018-03-31,2018-04-30
13746,2644,7545250396,Tiền gửi tương lai,2018-03-31,2019-05-01
13748,2644,7596010415,Tiết kiệm truyền thống,2018-03-31,2020-03-01
13745,2644,7563497251,Tiết kiệm Trung Niên Tích Lộc,2018-03-31,2020-04-02
13749,2644,7639682914,Tiết kiệm Trung Niên Tích Lộc,2018-03-31,2020-07-07
13755,2644,7758277191,Tiết kiệm Đại Phát,2018-03-31,2020-08-07
13741,2644,7522685309,Tiết kiệm Đại Phát,2018-03-31,2020-09-28
13752,2644,7689469199,Tiết kiệm Trung Niên Tích Lộc,2018-03-31,2021-01-11
13744,2644,7587527857,Tiền gửi tương lai,2018-03-31,2021-05-03
13750,2644,7666042142,Tiền gửi tương lai,2018-03-31,2021-05-19
13747,2644,7581283727,Tiết kiệm truyền thống,2018-03-31,2021-10-08
13751,2644,7677830298,Tiết kiệm truyền thống,2018-03-31,2021-10-28
13756,2644,7781936889,Tiết kiệm Tích Tài,2018-03-31,2022-06-14
13739,2644,7501784390,Tiền gửi tương lai,2018-03-31,2023-03-10
13740,2644,7489786400,Tiền gửi tương lai,2018-03-31,2023-04-10
13754,2644,7726202675,Tiết kiệm Trung Niên Tích Lộc,2018-03-31,2024-03-04
13742,2644,7561484381,Tiền gửi tương lai,2018-03-31,2024-03-26
13757,2647,3067779296,Tiết kiệm Tích Tài,2017-05-05,2021-08-23
13769,2648,7721622471,Tiết kiệm Đại Phát,2020-04-08,2020-06-22
13765,2648,7632675168,Tiết kiệm truyền thống,2020-04-08,2020-06-27
13775,2648,7693484011,Tiết kiệm truyền thống,2020-04-08,2020-07-20
13761,2648,7774914905,Tiết kiệm Đại Phát,2020-04-08,2020-08-19
13762,2648,7747830564,Tiết kiệm Trung Niên Tích Lộc,2020-04-08,2020-10-06
13763,2648,7711888022,Tiết kiệm Trung Niên Tích Lộc,2020-04-08,2021-07-30
13771,2648,7722625111,Tiết kiệm Trung Niên Tích Lộc,2020-04-08,2021-09-22
13772,2648,7739906262,Tiết kiệm Đại Phát,2020-04-08,2021-11-14
13758,2648,7800801854,Tiết kiệm truyền thống,2020-04-08,2022-04-01
13770,2648,7761880469,Tiền gửi tương lai,2020-04-08,2022-08-27
13764,2648,7671515458,Tiền gửi tương lai,2020-04-08,2022-09-13
13760,2648,7758352086,Tiết kiệm Trung Niên Tích Lộc,2020-04-08,2022-10-30
13773,2648,7693021758,Tiết kiệm Đại Phát,2020-04-08,2022-11-05
13766,2648,7620863754,Tiết kiệm truyền thống,2020-04-08,2023-01-09
13759,2648,7779788966,Tiết kiệm Tích Tài,2020-04-08,2023-08-07
13774,2648,7732508130,Tiết kiệm Trung Niên Tích Lộc,2020-04-08,2023-11-09
13768,2648,7681017089,Tiết kiệm truyền thống,2020-04-08,2023-11-15
13767,2648,7656531063,Tiết kiệm truyền thống,2020-04-08,2023-12-31
13779,2649,7014512607,Tiết kiệm Trung Niên Tích Lộc,2014-07-22,2015-10-27
13783,2649,6999481472,Tiết kiệm Trung Niên Tích Lộc,2014-07-22,2016-04-28
13785,2649,7008194097,Tiền gửi tương lai,2014-07-22,2018-02-24
13777,2649,6985573940,Tiết kiệm Trung Niên Tích Lộc,2014-07-22,2019-03-06
13782,2649,7024599150,Tiết kiệm truyền thống,2014-07-22,2019-04-24
13778,2649,6968034032,Tiết kiệm Đại Phát,2014-07-22,2023-01-25
13781,2649,7055566383,Tiết kiệm truyền thống,2014-07-22,2023-10-10
13776,2649,7029241752,Tiền gửi tương lai,2014-07-22,2023-12-26
13780,2649,7034901668,Tiết kiệm Trung Niên Tích Lộc,2014-07-22,2024-01-02
13784,2649,7030343041,Tiết kiệm Tích Tài,2014-07-22,2024-05-27
13793,2650,2788573875,Tiền gửi tương lai,2002-09-19,2004-07-24
13789,2650,2795601625,Tiết kiệm Trung Niên Tích Lộc,2002-09-19,2004-09-19
13796,2650,2761964546,Tiết kiệm truyền thống,2002-09-19,2007-09-07
13795,2650,2798416566,Tiết kiệm truyền thống,2002-09-19,2008-05-03
13787,2650,2738402462,Tiết kiệm Đại Phát,2002-09-19,2008-06-06
13788,2650,2757308657,Tiết kiệm Đại Phát,2002-09-19,2011-01-27
13792,2650,2746053382,Tiết kiệm Tích Tài,2002-09-19,2012-12-30
13794,2650,2831076068,Tiết kiệm Tích Tài,2002-09-19,2013-03-11
13790,2650,2812244530,Tiền gửi tương lai,2002-09-19,2016-02-28
13791,2650,2779018164,Tiết kiệm Trung Niên Tích Lộc,2002-09-19,2018-12-07
13786,2650,2726103037,Tiết kiệm truyền thống,2002-09-19,2020-06-05
13801,2652,6699032419,Tiết kiệm Trung Niên Tích Lộc,2019-02-20,2019-10-07
13797,2652,6638633171,Tiết kiệm Đại Phát,2019-02-20,2020-08-11
13799,2652,6635536088,Tiết kiệm Đại Phát,2019-02-20,2020-10-08
13803,2652,6642685347,Tiết kiệm Trung Niên Tích Lộc,2019-02-20,2021-01-07
13798,2652,6679742973,Tiết kiệm Tích Tài,2019-02-20,2021-01-11
13805,2652,6651649317,Tiết kiệm truyền thống,2019-02-20,2021-09-15
13806,2652,6607211570,Tiền gửi tương lai,2019-02-20,2022-01-17
13800,2652,6651951203,Tiền gửi tương lai,2019-02-20,2022-05-28
13802,2652,6680115228,Tiền gửi tương lai,2019-02-20,2023-04-20
13804,2652,6670603045,Tiết kiệm truyền thống,2019-02-20,2024-01-07
13811,2653,7414462480,Tiết kiệm truyền thống,2003-04-03,2004-04-16
13824,2653,7227831568,Tiết kiệm truyền thống,2003-04-03,2004-09-12
13813,2653,7358629571,Tiết kiệm Trung Niên Tích Lộc,2003-04-03,2005-10-24
13815,2653,7301357896,Tiền gửi tương lai,2003-04-03,2006-02-08
13819,2653,7294289900,Tiết kiệm truyền thống,2003-04-03,2006-05-17
13820,2653,7250237048,Tiết kiệm Tích Tài,2003-04-03,2006-08-31
13822,2653,7163309860,Tiết kiệm Đại Phát,2003-04-03,2007-02-02
13823,2653,7184892558,Tiết kiệm Đại Phát,2003-04-03,2007-11-24
13810,2653,7372322434,Tiết kiệm Tích Tài,2003-04-03,2009-07-28
13825,2653,7208194162,Tiết kiệm Trung Niên Tích Lộc,2003-04-03,2010-06-12
13818,2653,7340660471,Tiền gửi tương lai,2003-04-03,2011-08-27
13814,2653,7322428428,Tiết kiệm truyền thống,2003-04-03,2015-05-14
13817,2653,7364968465,Tiền gửi tương lai,2003-04-03,2017-04-25
13808,2653,7323979335,Tiết kiệm Đại Phát,2003-04-03,2018-04-03
13821,2653,7201243126,Tiết kiệm Tích Tài,2003-04-03,2018-04-25
13809,2653,7356359517,Tiết kiệm Tích Tài,2003-04-03,2019-11-08
13826,2653,7244587928,Tiết kiệm truyền thống,2003-04-03,2020-07-02
13807,2653,7344282777,Tiết kiệm Đại Phát,2003-04-03,2020-08-23
13816,2653,7322560837,Tiết kiệm Trung Niên Tích Lộc,2003-04-03,2023-12-23
13812,2653,7404123526,Tiết kiệm Đại Phát,2003-04-03,2024-02-17
13828,2657,2154379816,Tiền gửi tương lai,2013-11-20,2014-07-27
13832,2657,2160547266,Tiết kiệm truyền thống,2013-11-20,2015-05-14
13834,2657,2111193248,Tiết kiệm Trung Niên Tích Lộc,2013-11-20,2015-09-03
13833,2657,2130362498,Tiết kiệm Trung Niên Tích Lộc,2013-11-20,2020-05-06
13831,2657,2185768423,Tiết kiệm Tích Tài,2013-11-20,2020-11-19
13830,2657,2157348952,Tiết kiệm truyền thống,2013-11-20,2021-07-04
13829,2657,2176286405,Tiết kiệm truyền thống,2013-11-20,2022-10-16
13827,2657,2167972243,Tiết kiệm truyền thống,2013-11-20,2023-01-29
13844,2659,2255821254,Tiết kiệm truyền thống,2000-02-15,2002-09-24
13842,2659,2241803136,Tiết kiệm Trung Niên Tích Lộc,2000-02-15,2005-05-11
13841,2659,2282069157,Tiết kiệm Tích Tài,2000-02-15,2005-05-20
13839,2659,2242462849,Tiết kiệm Đại Phát,2000-02-15,2005-07-15
13838,2659,2222832346,Tiền gửi tương lai,2000-02-15,2010-06-24
13837,2659,2181483577,Tiền gửi tương lai,2000-02-15,2011-12-12
13835,2659,2173404122,Tiết kiệm truyền thống,2000-02-15,2012-07-01
13840,2659,2270311170,Tiền gửi tương lai,2000-02-15,2017-08-30
13843,2659,2231094073,Tiết kiệm Đại Phát,2000-02-15,2018-02-25
13836,2659,2161736971,Tiền gửi tương lai,2000-02-15,2023-06-29
13854,2660,7386021537,Tiết kiệm truyền thống,2011-03-28,2011-05-01
13846,2660,7341626392,Tiết kiệm Đại Phát,2011-03-28,2012-02-06
13848,2660,7346429911,Tiền gửi tương lai,2011-03-28,2012-06-10
13845,2660,7317644520,Tiết kiệm Trung Niên Tích Lộc,2011-03-28,2015-04-13
13852,2660,7399664318,Tiết kiệm truyền thống,2011-03-28,2016-08-07
13853,2660,7350646647,Tiết kiệm truyền thống,2011-03-28,2018-10-21
13847,2660,7377250719,Tiết kiệm Tích Tài,2011-03-28,2019-09-07
13857,2660,7425745728,Tiết kiệm Đại Phát,2011-03-28,2020-05-17
13851,2660,7359184649,Tiết kiệm truyền thống,2011-03-28,2020-12-24
13850,2660,7327273682,Tiền gửi tương lai,2011-03-28,2022-04-03
13849,2660,7297980568,Tiết kiệm Tích Tài,2011-03-28,2022-04-24
13856,2660,7409726725,Tiết kiệm truyền thống,2011-03-28,2023-03-19
13855,2660,7432578333,Tiết kiệm Đại Phát,2011-03-28,2023-11-19
13858,2660,7387764855,Tiền gửi tương lai,2011-03-28,2023-11-29
13859,2660,7360970930,Tiết kiệm truyền thống,2011-03-28,2024-05-22
13862,2661,1882082790,Tiết kiệm truyền thống,2009-10-09,2010-10-29
13863,2661,1866558373,Tiết kiệm Đại Phát,2009-10-09,2011-01-21
13868,2661,1976846089,Tiết kiệm Trung Niên Tích Lộc,2009-10-09,2011-08-20
13865,2661,1883546372,Tiền gửi tương lai,2009-10-09,2011-12-26
13866,2661,1925628370,Tiết kiệm Đại Phát,2009-10-09,2014-11-06
13867,2661,1946217661,Tiết kiệm Đại Phát,2009-10-09,2015-07-09
13864,2661,1841177213,Tiết kiệm Trung Niên Tích Lộc,2009-10-09,2015-10-27
13861,2661,1924270738,Tiết kiệm Đại Phát,2009-10-09,2016-02-19
13870,2661,1928601821,Tiết kiệm Tích Tài,2009-10-09,2019-11-10
13869,2661,1946586658,Tiết kiệm Tích Tài,2009-10-09,2022-05-18
13860,2661,1907348741,Tiền gửi tương lai,2009-10-09,2024-03-29
13878,2666,488106792,Tiết kiệm truyền thống,2003-12-02,2004-03-30
13879,2666,447791079,Tiết kiệm truyền thống,2003-12-02,2005-05-02
13871,2666,508853731,Tiết kiệm Tích Tài,2003-12-02,2005-05-31
13880,2666,478829311,Tiết kiệm Trung Niên Tích Lộc,2003-12-02,2005-10-08
